file_name,has_opinion_text,opinion_word_count,has_reasoning_summary_text,reasoning_summary_word_count,has_topic_text,thinking_flag,age,biological_sex,children,city_of_living,current_marital_status,education_level,employment_status,gender,hobbies,marital_status,migration_status,occupation,ocean.agreeableness.level,ocean.agreeableness.score,ocean.conscientiousness.level,ocean.conscientiousness.score,ocean.extraversion.level,ocean.extraversion.score,ocean.neuroticism.level,ocean.neuroticism.score,ocean.openness.level,ocean.openness.score,parents_education.parent_1,parents_education.parent_2,psychological_feature,religious_beliefs,sexual_orientation,time_onsocialmedia
20251020_185329_result.json,yes,280,yes,97,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251020_185337_result.json,yes,327,yes,126,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251020_185343_result.json,yes,292,yes,80,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251020_185353_result.json,yes,324,yes,168,yes,con thinking,63,female,5,Philadelphia,,upper secondary,self-employed,woman,baking;videogames;cycling,in a relationship,native American,electrician,high,93,high,70,low,2,moderate,38,moderate,66,primary school,no formal education,curious,Christianity,bisexual,You spend roughly one hour daily on social media
20251020_185401_result.json,yes,307,yes,151,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251020_185416_result.json,yes,268,yes,104,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251020_185425_result.json,yes,305,yes,136,yes,con thinking,48,female,0,Bari,,primary school,self-employed,woman,running;cycling;yoga,married,native Italian,plumber,moderate,63,high,79,high,86,high,75,moderate,53,lower secondary,primary school,anxious,Islam,heterosexual,You spend several hours daily on social media
20251020_185431_result.json,yes,286,yes,113,yes,con thinking,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251020_185440_result.json,yes,287,yes,143,yes,con thinking,89,male,0,New York,,vocational diploma,self-employed,man,rock climbing;painting;reading novels,divorced,native American,plumber,low,27,moderate,58,high,84,moderate,53,low,16,vocational diploma,PhD,anxious,Atheist,asexual,You have no social media
20251020_185457_result.json,yes,267,yes,148,yes,con thinking,52,female,0,Lecce,,bachelor's degree,employed part-time,non-binary,yoga;travel,single,native Italian,university researcher,moderate,58,high,84,high,73,high,99,moderate,45,no formal education,PhD,curious,Judaism,heterosexual,You spend several hours daily on social media
